1 threads
0.316050, 0.395679, 0.036532, 0.261175, 
0.640492, 0.851043, 0.072384, 0.512218, 
1.376375, 1.826184, 0.148857, 0.998463, 
2.961777, 3.912390, 0.297812, 1.962665, 
6.295977, 8.309719, 0.576783, 3.778365, 
13.421212, 17.704157, 1.143958, 7.364177, 
2 threads
0.330885, 0.437748, 0.067066, 0.393401, 
0.715348, 0.801117, 0.130525, 0.587706, 
1.212761, 1.496896, 0.303074, 1.015208, 
